Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2013.0,1.0,6.0,6.0,2013.0,1.0,6.0,11.0,0,731.5,1,0.9,1,,,,,731.52,853.44,,,,,-2.8,0.7517,0,1020.5409,,,,1.1,12.8748,,,,,,,,,,,,,0,,,240,,3.09
2013.0,1.0,6.0,7.0,2013.0,1.0,6.0,12.0,0,365.8,1,1,,,,,,365.76,,,,,,-1.1,0.8163,,1020.5409,,,,1.7,12.8748,,,,,,,,,,,,,0,,,250,,2.06
2013.0,1.0,6.0,8.0,2013.0,1.0,6.0,13.0,0,243.8,1,1,,,,,,243.84,,,,,,-0.6,0.884,,1020.2023,,,,1.1,9.6561,1,"mist",,,,,,,,,,,15,1,"mist",210,,2.06
2013.0,1.0,6.0,9.0,2013.0,1.0,6.0,14.0,0,335.3,1,1,,,,,,335.28,,,,,,-0.6,0.8468,,1019.8636,,,,1.7,9.6561,7,"haze",1,"mist",,,,,,,,,16,7,"haze",260,8.23,4.12
2013.0,1.0,6.0,10.0,2013.0,1.0,6.0,15.0,0,426.7,1,0.9,1,,,,,426.72,2133.5999,,,,,-1.1,0.7877,,1020.2023,,,,2.2,9.6561,7,"haze",,,,,,,,,,,16,7,"haze",260,7.72,4.63
2013.0,1.0,6.0,11.0,2013.0,1.0,6.0,16.0,0,,0,0,,,,,,,,,,,,-1.1,0.7285,,1019.1865,,,,3.3,8.0467,7,"haze",,,,,,,,,,,16,7,"haze",250,,2.57
2013.0,1.0,6.0,12.0,2013.0,1.0,6.0,17.0,0,,0,0,,,,,,,,,,,,-1.7,0.6451,,1017.8321,,,,4.4,9.6561,7,"haze",,,,,,,,,,,16,7,"haze",250,,4.12
2013.0,1.0,6.0,13.0,2013.0,1.0,6.0,18.0,0,,0,0,,,,,,,,,,,,-2.2,0.5524,,1016.4777,,,,6.1,11.2654,,,,,,,,,,,,,0,,,230,,2.57
2013.0,1.0,6.0,14.0,2013.0,1.0,6.0,19.0,0,,0,0,,,,,,,,,,,,-3.3,0.4884,,1016.1391,,,,6.7,14.4841,,,,,,,,,,,,,0,,,270,,4.63
2013.0,1.0,6.0,15.0,2013.0,1.0,6.0,20.0,0,,0,0,,,,,,,,,,,,-3.3,0.4719,,1015.4619,,,,7.2,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,16.0,2013.0,1.0,6.0,21.0,0,,0,0,,,,,,,,,,,,-4.4,0.4345,,1015.4619,,,,7.2,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,6.0,17.0,2013.0,1.0,6.0,22.0,0,,0,0,,,,,,,,,,,,-4.4,0.4345,,1015.8005,,,,7.2,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,1.0,6.0,18.0,2013.0,1.0,6.0,23.0,0,2590.8,0.9,0.9,,,,,,2590.8,,,,,,-3.9,0.4866,,1016.4777,,,,6.1,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,6.0,19.0,2013.0,1.0,7.0,0.0,0,2590.8,1,1,,,,,,2590.8,,,,,,-4.4,0.4687,,1016.8163,,,,6.1,16.0934,,,,,,,,,,,,,0,,,,7.2,3.09
2013.0,1.0,6.0,20.0,2013.0,1.0,7.0,1.0,0,2590.8,1,1,,,,,,2590.8,,,,,,-3.9,0.4866,,1016.8163,,,,6.1,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,21.0,2013.0,1.0,7.0,2.0,0,2438.4,1,1,,,,,,2438.4,,,,,,-3.9,0.5038,,1016.8163,,,,5.6,16.0934,,,,,,,,,,,,,0,,,290,,3.09
2013.0,1.0,6.0,22.0,2013.0,1.0,7.0,3.0,0,2438.4,1,1,,,,,,2438.4,,,,,,-3.9,0.5038,,1017.1549,,,,5.6,16.0934,,,,,,,,,,,,,0,,,290,8.23,5.66
2013.0,1.0,6.0,23.0,2013.0,1.0,7.0,4.0,0,,0,0,,,,,,,,,,,,-3.3,0.5494,,1017.4935,,,,5,16.0934,,,,,,,,,,,,,0,,,290,,3.6
2013.0,1.0,7.0,0.0,2013.0,1.0,7.0,5.0,0,2438.4,0.9,0.9,,,,,,2438.4,,,,,,-3.3,0.5494,,1017.8321,,,,5,16.0934,,,,,,,,,,,,,0,,,290,,3.6
2013.0,1.0,7.0,1.0,2013.0,1.0,7.0,6.0,0,,0,0,,,,,,,,,,,,-3.3,0.5729,,1018.5093,,,,4.4,16.0934,,,,,,,,,,,,,0,,,290,,2.57
2013.0,1.0,7.0,2.0,2013.0,1.0,7.0,7.0,0,,0,0,,,,,,,,,,,,-2.8,0.6159,,1019.1865,,,,3.9,16.0934,,,,,,,,,,,,,0,,,280,,3.09
2013.0,1.0,7.0,3.0,2013.0,1.0,7.0,8.0,0,,0,0,,,,,,,,,,,,-2.8,0.6159,,1019.8636,,,,3.9,16.0934,,,,,,,,,,,,,0,,,290,,3.6
2013.0,1.0,7.0,4.0,2013.0,1.0,7.0,9.0,0,,0,0,,,,,,,,,,,,-2.8,0.6425,,1019.8636,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,1.0,7.0,5.0,2013.0,1.0,7.0,10.0,0,1524,0.9,0.9,,,,,,1524,,,,,,-2.8,0.6425,,1020.8795,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,7.0,6.0,2013.0,1.0,7.0,11.0,0,,0,0,,,,,,,,,,,,-2.8,0.6425,,1021.8953,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,1.0,7.0,7.0,2013.0,1.0,7.0,12.0,0,,0,0,,,,,,,,,,,,-2.8,0.6425,,1023.2497,,,,3.3,16.0934,,,,,,,,,,,,,0,,,290,,2.57
2013.0,1.0,7.0,8.0,2013.0,1.0,7.0,13.0,0,,0.5,0.5,,,,,,1676.4,,,,,,-2.8,0.6159,,1024.2655,,,,3.9,16.0934,,,,,,,,,,,,,0,,,300,,3.6
2013.0,1.0,7.0,9.0,2013.0,1.0,7.0,14.0,0,,0,0,,,,,,,,,,,,-2.8,0.5947,,1025.2812,,,,4.4,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,1.0,7.0,10.0,2013.0,1.0,7.0,15.0,0,,0,0,,,,,,,,,,,,-3.3,0.5494,,1026.2971,,,,5,16.0934,,,,,,,,,,,,,0,,,310,8.75,5.66
2013.0,1.0,7.0,11.0,2013.0,1.0,7.0,16.0,0,,0.25,0.25,,,,,,1249.6799,,,,,,-4.4,0.4852,,1026.9742,,,,5.6,16.0934,,,,,,,,,,,,,0,,,310,,3.6
2013.0,1.0,7.0,12.0,2013.0,1.0,7.0,17.0,0,,0,0,,,,,,,,,,,,-6.1,0.4119,,1026.9742,,,,6.1,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,7.0,13.0,2013.0,1.0,7.0,18.0,0,,0,0,,,,,,,,,,,,-6.7,0.3933,,1027.3129,,,,6.1,16.0934,,,,,,,,,,,,,0,,,300,,3.09
2013.0,1.0,7.0,14.0,2013.0,1.0,7.0,19.0,0,,0,0,,,,,,,,,,,,-6.7,0.3774,,1027.3129,,,,6.7,16.0934,,,,,,,,,,,,,0,,,280,,3.09
2013.0,1.0,7.0,15.0,2013.0,1.0,7.0,20.0,0,,0,0,,,,,,,,,,,,-7.2,0.3631,,1027.9901,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,7.0,16.0,2013.0,1.0,7.0,21.0,0,,0,0,,,,,,,,,,,,-7.8,0.3613,,1029.0059,,,,6.1,16.0934,,,,,,,,,,,,,0,,,300,,1.54
2013.0,1.0,7.0,17.0,2013.0,1.0,7.0,22.0,0,,0,0,,,,,,,,,,,,-7.8,0.374,,1029.3445,,,,5.6,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,7.0,18.0,2013.0,1.0,7.0,23.0,0,,0,0,,,,,,,,,,,,-7.8,0.3899,,1029.6831,,,,5,16.0934,,,,,,,,,,,,,0,,,290,,1.54
2013.0,1.0,7.0,19.0,2013.0,1.0,8.0,0.0,0,,0,0,,,,,,,,,,,,-7.8,0.3899,,1029.6831,,,,5,16.0934,,,,,,,,,,,,,0,,,300,,2.06
2013.0,1.0,7.0,20.0,2013.0,1.0,8.0,1.0,0,,0,0,,,,,,,,,,,,-7.8,0.4066,,1030.0217,,,,4.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,7.0,21.0,2013.0,1.0,8.0,2.0,0,,0,0,,,,,,,,,,,,-7.2,0.4412,,1029.6831,,,,3.9,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,7.0,22.0,2013.0,1.0,8.0,3.0,0,,0,0,,,,,,,,,,,,-6.7,0.4427,,1029.3445,,,,4.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,7.0,23.0,2013.0,1.0,8.0,4.0,0,,0,0,,,,,,,,,,,,-5.6,0.4618,,1029.3445,,,,5,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,8.0,0.0,2013.0,1.0,8.0,5.0,0,,0,0,,,,,,,,,,,,-6.1,0.4801,,1029.6831,,,,3.9,16.0934,,,,,,,,,,,,,0,,,240,,4.12
2013.0,1.0,8.0,1.0,2013.0,1.0,8.0,6.0,0,,0,0,,,,,,,,,,,,-4.4,0.5699,,1029.6831,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,1.0,8.0,2.0,2013.0,1.0,8.0,7.0,0,,0,0,,,,,,,,,,,,-4.4,0.5905,,1029.3445,,,,2.8,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,8.0,3.0,2013.0,1.0,8.0,8.0,0,,0,0,,,,,,,,,,,,-4.4,0.5905,,1029.0059,,,,2.8,16.0934,,,,,,,,,,,,,0,,,260,,4.12
2013.0,1.0,8.0,4.0,2013.0,1.0,8.0,9.0,0,,0,0,,,,,,,,,,,,-4.4,0.5905,,1028.6672,,,,2.8,14.4841,,,,,,,,,,,,,0,,,250,,2.57
2013.0,1.0,8.0,5.0,2013.0,1.0,8.0,10.0,0,,0,0,,,,,,,,,,,,-3.9,0.6399,,1028.6672,,,,2.2,14.4841,,,,,,,,,,,,,0,,,260,,4.12
2013.0,1.0,8.0,6.0,2013.0,1.0,8.0,11.0,0,,0,0,,,,,,,,,,,,-3.9,0.6399,,1029.0059,,,,2.2,14.4841,,,,,,,,,,,,,0,,,260,,4.63
2013.0,1.0,8.0,7.0,2013.0,1.0,8.0,12.0,0,,0,0,,,,,,,,,,,,-3.9,0.6399,,1029.6831,,,,2.2,14.4841,,,,,,,,,,,,,0,,,,8.23,2.06
2013.0,1.0,8.0,8.0,2013.0,1.0,8.0,13.0,0,,0,0,,,,,,,,,,,,-3.9,0.6399,,1030.3602,,,,2.2,12.8748,,,,,,,,,,,,,0,,,,11.32,2.06
2013.0,1.0,8.0,9.0,2013.0,1.0,8.0,14.0,0,,0,0,,,,,,,,,,,,-2.8,0.6947,,1031.0375,,,,2.2,11.2654,,,,,,,,,,,,,0,,,260,,2.57
2013.0,1.0,8.0,10.0,2013.0,1.0,8.0,15.0,0,,0,0,,,,,,,,,,,,-3.3,0.5934,,1030.6989,,,,3.9,12.8748,,,,,,,,,,,,,0,,,,,3.09
2013.0,1.0,8.0,11.0,2013.0,1.0,8.0,16.0,0,,0,0,,,,,,,,,,,,-2.8,0.5703,,1030.0217,,,,5,12.8748,,,,,,,,,,,,,0,,,260,8.23,2.57
2013.0,1.0,8.0,12.0,2013.0,1.0,8.0,17.0,0,,0,0,,,,,,,,,,,,-1.7,0.5314,,1028.6672,,,,7.2,12.8748,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,8.0,13.0,2013.0,1.0,8.0,18.0,0,,0,0,,,,,,,,,,,,-1.7,0.5101,,1028.3287,,,,7.8,14.4841,,,,,,,,,,,,,0,,,,,2.57
2013.0,1.0,8.0,14.0,2013.0,1.0,8.0,19.0,0,,0,0,,,,,,,,,,,,-1.7,0.4931,,1027.9901,,,,8.3,16.0934,,,,,,,,,,,,,0,,,240,7.2,4.12
2013.0,1.0,8.0,15.0,2013.0,1.0,8.0,20.0,0,,0,0,,,,,,,,,,,,-1.7,0.4931,,1028.3287,,,,8.3,16.0934,,,,,,,,,,,,,0,,,250,,3.09
2013.0,1.0,8.0,16.0,2013.0,1.0,8.0,21.0,0,,0,0,,,,,,,,,,,,-1.7,0.4931,,1028.3287,,,,8.3,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,1.0,8.0,17.0,2013.0,1.0,8.0,22.0,0,,0,0,,,,,,,,,,,,-2.2,0.4752,,1028.3287,,,,8.3,16.0934,,,,,,,,,,,,,0,,,230,7.72,3.6
2013.0,1.0,8.0,18.0,2013.0,1.0,8.0,23.0,0,,0,0,,,,,,,,,,,,-1.1,0.5331,,1028.6672,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,8.0,19.0,2013.0,1.0,9.0,0.0,0,,0,0,,,,,,,,,,,,-1.1,0.5748,,1029.3445,,,,6.7,16.0934,,,,,,,,,,,,,0,,,240,,4.12
2013.0,1.0,8.0,20.0,2013.0,1.0,9.0,1.0,0,,0,0,,,,,,,,,,,,-1.1,0.5748,,1029.0059,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,1.0,8.0,21.0,2013.0,1.0,9.0,2.0,0,,0,0,,,,,,,,,,,,-1.7,0.55,,1029.3445,,,,6.7,16.0934,,,,,,,,,,,,,0,,,250,,3.6
2013.0,1.0,8.0,22.0,2013.0,1.0,9.0,3.0,0,,0,0,,,,,,,,,,,,-1.7,0.5732,,1029.0059,,,,6.1,14.4841,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,8.0,23.0,2013.0,1.0,9.0,4.0,0,,0,0,,,,,,,,,,,,-2.2,0.5719,,1029.6831,,,,5.6,14.4841,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,9.0,0.0,2013.0,1.0,9.0,5.0,0,,0,0,,,,,,,,,,,,-2.2,0.5962,,1029.6831,,,,5,14.4841,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,9.0,1.0,2013.0,1.0,9.0,6.0,0,,0,0,,,,,,,,,,,,-2.2,0.5962,,1029.6831,,,,5,12.8748,,,,,,,,,,,,,0,,,270,,1.54
2013.0,1.0,9.0,2.0,2013.0,1.0,9.0,7.0,0,,0,0,,,,,,,,,,,,-2.8,0.5703,,1029.0059,,,,5,12.8748,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,9.0,3.0,2013.0,1.0,9.0,8.0,0,,0.25,0.25,,,,,,1524,,,,,,-2.8,0.5947,,1029.0059,,,,4.4,11.2654,,,,,,,,,,,,,0,,,250,,2.06
2013.0,1.0,9.0,4.0,2013.0,1.0,9.0,9.0,0,1524,0.9,0.9,,,,,,1524,,,,,,-2.2,0.5962,,1028.6672,,,,5,11.2654,,,,,,,,,,,,,0,,,320,,1.54
2013.0,1.0,9.0,5.0,2013.0,1.0,9.0,10.0,0,1524,1,1,,,,,,1524,,,,,,-2.2,0.5962,,1028.6672,,,,5,12.8748,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,9.0,6.0,2013.0,1.0,9.0,11.0,0,,0.5,0.5,,,,,,1493.52,,,,,,-2.2,0.6439,,1028.6672,,,,3.9,11.2654,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,9.0,7.0,2013.0,1.0,9.0,12.0,0,1402.1,0.9,0.9,,,,,,1402.08,,,,,,-1.7,0.6451,,1028.6672,,,,4.4,11.2654,,,,,,,,,,,,,0,,,40,,2.06
2013.0,1.0,9.0,8.0,2013.0,1.0,9.0,13.0,0,,0,0,,,,,,,,,,,,-1.1,0.6983,,1029.3445,,,,3.9,8.0467,7,"haze",,,,,,,,,,,16,7,"haze",360,,1.54
2013.0,1.0,9.0,9.0,2013.0,1.0,9.0,14.0,0,,0,0,,,,,,,,,,,,0,0.7306,,1029.3445,,,,4.4,8.0467,7,"haze",,,,,,,,,,,16,7,"haze",,,0
2013.0,1.0,9.0,10.0,2013.0,1.0,9.0,15.0,0,,0,0,,,,,,,,,,,,0,0.6228,,1028.6672,,,,6.7,6.4374,7,"haze",,,,,,,,,,,16,7,"haze",,,0
2013.0,1.0,9.0,11.0,2013.0,1.0,9.0,16.0,0,,0,0,,,,,,,,,,,,0,0.5584,,1026.9742,,,,8.3,9.6561,7,"haze",,,,,,,,,,,16,7,"haze",180,,2.57
2013.0,1.0,9.0,12.0,2013.0,1.0,9.0,17.0,0,,0,0,,,,,,,,,,,,0.6,0.56,,1025.9585,,,,8.9,9.6561,7,"haze",,,,,,,,,,,16,7,"haze",,,2.06
2013.0,1.0,9.0,13.0,2013.0,1.0,9.0,18.0,0,3352.8,0.9,0.9,,,,,,3352.8,,,,,,0,0.5362,,1024.6041,,,,8.9,14.4841,,,,,,,,,,,,,0,,,260,8.23,5.14
2013.0,1.0,9.0,14.0,2013.0,1.0,9.0,19.0,0,3048,1,1,,,,,,3048,,,,,,0.6,0.5832,,1025.2812,,,,8.3,11.2654,,,,,,,,,,,,,0,,,,,
2013.0,1.0,9.0,15.0,2013.0,1.0,9.0,20.0,0,3048,1,1,,,,,,3048,,,,,,1.1,0.6046,,1021.2181,,,,8.3,11.2654,,,,,,,,,,,,,0,,,,,3.09
2013.0,1.0,9.0,16.0,2013.0,1.0,9.0,21.0,0,3352.8,0.9,0.9,,,,,,3352.8,,,,,,1.7,0.6061,,1021.2181,,,,8.9,14.4841,,,,,,,,,,,,,0,,,240,,3.09
2013.0,1.0,9.0,17.0,2013.0,1.0,9.0,22.0,0,2743.2,0.9,0.25,0.5,0.9,,,,1493.52,1828.7999,2743.2,,,,2.2,0.6074,,1021.2181,,,,9.4,14.4841,,,,,,,,,,,,,0,,,230,,3.09
2013.0,1.0,9.0,18.0,2013.0,1.0,9.0,23.0,0,1402.1,1,0.9,1,,,,,1402.08,1676.4,,,,,2.2,0.6074,,1022.2339,,,,9.4,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,9.0,19.0,2013.0,1.0,10.0,0.0,0,,0,0,,,,,,,,,,,,2.2,0.6282,,1022.5725,,,,8.9,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,9.0,20.0,2013.0,1.0,10.0,1.0,0,,0,0,,,,,,,,,,,,2.2,0.6542,,1022.9111,,,,8.3,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,9.0,21.0,2013.0,1.0,10.0,2.0,0,,0,0,,,,,,,,,,,,1.7,0.6312,,1022.9111,,,,8.3,14.4841,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,9.0,22.0,2013.0,1.0,10.0,3.0,0,,0,0,,,,,,,,,,,,1.7,0.6312,,1022.9111,,,,8.3,14.4841,,,,,,,,,,,,,0,,,250,,2.57
2013.0,1.0,9.0,23.0,2013.0,1.0,10.0,4.0,0,,0,0,,,,,,,,,,,,0.6,0.6034,,1023.5883,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,1.0,10.0,0.0,2013.0,1.0,10.0,5.0,0,,0,0,,,,,,,,,,,,0,0.6018,,1023.9269,,,,7.2,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,10.0,1.0,2013.0,1.0,10.0,6.0,0,,0,0,,,,,,,,,,,,-0.6,0.5962,,1024.9426,,,,6.7,16.0934,,,,,,,,,,,,,0,,,260,,2.06
2013.0,1.0,10.0,2.0,2013.0,1.0,10.0,7.0,0,,0,0,,,,,,,,,,,,-2.2,0.53,,1025.9585,,,,6.7,16.0934,,,,,,,,,,,,,0,,,280,9.26,5.66
2013.0,1.0,10.0,3.0,2013.0,1.0,10.0,8.0,0,,0,0,,,,,,,,,,,,-3.9,0.4669,,1026.9742,,,,6.7,16.0934,,,,,,,,,,,,,0,,,280,8.23,4.63
2013.0,1.0,10.0,4.0,2013.0,1.0,10.0,9.0,0,,0,0,,,,,,,,,,,,-3.9,0.4866,,1027.6515,,,,6.1,16.0934,,,,,,,,,,,,,0,,,300,,1.54
2013.0,1.0,10.0,5.0,2013.0,1.0,10.0,10.0,0,,0,0,,,,,,,,,,,,-5,0.4637,,1028.3287,,,,5.6,16.0934,,,,,,,,,,,,,0,,,300,9.77,3.09
2013.0,1.0,10.0,6.0,2013.0,1.0,10.0,11.0,0,,0,0,,,,,,,,,,,,-5,0.4834,,1029.3445,,,,5,16.0934,,,,,,,,,,,,,0,,,,9.77,3.09
2013.0,1.0,10.0,7.0,2013.0,1.0,10.0,12.0,0,,0,0,,,,,,,,,,,,-4.4,0.5058,,1030.3602,,,,5,16.0934,,,,,,,,,,,,,0,,,280,,1.54
2013.0,1.0,10.0,8.0,2013.0,1.0,10.0,13.0,0,,0,0,,,,,,,,,,,,-4.4,0.5058,,1031.7147,,,,5,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,10.0,9.0,2013.0,1.0,10.0,14.0,0,,0,0,,,,,,,,,,,,-5,0.4834,,1032.3918,,,,5,16.0934,,,,,,,,,,,,,0,,,300,8.23,3.6
2013.0,1.0,10.0,10.0,2013.0,1.0,10.0,15.0,0,,0,0,,,,,,,,,,,,-5,0.4479,,1033.4077,,,,6.1,16.0934,,,,,,,,,,,,,0,,,320,,3.6
2013.0,1.0,10.0,11.0,2013.0,1.0,10.0,16.0,0,,0,0,,,,,,,,,,,,-5.6,0.4279,,1033.0691,,,,6.1,16.0934,,,,,,,,,,,,,0,,,300,7.72,4.12
2013.0,1.0,10.0,12.0,2013.0,1.0,10.0,17.0,0,,0,0,,,,,,,,,,,,-6.1,0.3952,,1032.0532,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,10.0,13.0,2013.0,1.0,10.0,18.0,0,,0,0,,,,,,,,,,,,-6.1,0.3665,,1031.7147,,,,7.8,16.0934,,,,,,,,,,,,,0,,,300,8.75,5.66
2013.0,1.0,10.0,14.0,2013.0,1.0,10.0,19.0,0,,0,0,,,,,,,,,,,,-6.7,0.3501,,1032.3918,,,,7.8,16.0934,,,,,,,,,,,,,0,,,310,,4.12
2013.0,1.0,10.0,15.0,2013.0,1.0,10.0,20.0,0,,0,0,,,,,,,,,,,,-6.7,0.3384,,1032.3918,,,,8.3,16.0934,,,,,,,,,,,,,0,,,300,8.75,3.6
2013.0,1.0,10.0,16.0,2013.0,1.0,10.0,21.0,0,,0,0,,,,,,,,,,,,-6.1,0.3665,,1032.7305,,,,7.8,16.0934,,,,,,,,,,,,,0,,,310,,3.09
2013.0,1.0,10.0,17.0,2013.0,1.0,10.0,22.0,0,,0,0,,,,,,,,,,,,-6.1,0.3665,,1033.4077,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,1.0,10.0,18.0,2013.0,1.0,10.0,23.0,0,,0,0,,,,,,,,,,,,-5.6,0.3967,,1033.4077,,,,7.2,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,1.0,10.0,19.0,2013.0,1.0,11.0,0.0,0,,0,0,,,,,,,,,,,,-5.6,0.4106,,1034.0848,,,,6.7,16.0934,,,,,,,,,,,,,0,,,300,,2.06
2013.0,1.0,10.0,20.0,2013.0,1.0,11.0,1.0,0,,0,0,,,,,,,,,,,,-5.6,0.4106,,1034.4235,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,10.0,21.0,2013.0,1.0,11.0,2.0,0,,0,0,,,,,,,,,,,,-5.6,0.443,,1034.4235,,,,5.6,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,1.0,10.0,22.0,2013.0,1.0,11.0,3.0,0,,0,0,,,,,,,,,,,,-5.6,0.443,,1034.4235,,,,5.6,16.0934,,,,,,,,,,,,,0,,,50,,3.6
2013.0,1.0,10.0,23.0,2013.0,1.0,11.0,4.0,0,,0,0,,,,,,,,,,,,-5.6,0.4618,,1034.4235,,,,5,16.0934,,,,,,,,,,,,,0,,,40,,2.06
2013.0,1.0,11.0,0.0,2013.0,1.0,11.0,5.0,0,,0,0,,,,,,,,,,,,-5.6,0.4816,,1034.7621,,,,4.4,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,11.0,1.0,2013.0,1.0,11.0,6.0,0,,0,0,,,,,,,,,,,,-5.6,0.4988,,1034.4235,,,,3.9,16.0934,,,,,,,,,,,,,0,,,40,,2.57
2013.0,1.0,11.0,2.0,2013.0,1.0,11.0,7.0,0,,0,0,,,,,,,,,,,,-5.6,0.4816,,1033.7463,,,,4.4,16.0934,,,,,,,,,,,,,0,,,30,,1.54
2013.0,1.0,11.0,3.0,2013.0,1.0,11.0,8.0,0,,0,0,,,,,,,,,,,,-5.6,0.5204,,1033.7463,,,,3.3,16.0934,,,,,,,,,,,,,0,,,80,,2.57
2013.0,1.0,11.0,4.0,2013.0,1.0,11.0,9.0,0,,0,0,,,,,,,,,,,,-5.6,0.5204,,1032.7305,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,1.0,11.0,5.0,2013.0,1.0,11.0,10.0,0,,0,0,,,,,,,,,,,,-5.6,0.5204,,1032.0532,,,,3.3,16.0934,,,,,,,,,,,,,0,,,60,,2.06
2013.0,1.0,11.0,6.0,2013.0,1.0,11.0,11.0,0,,0,0,,,,,,,,,,,,-4.4,0.5699,,1032.3918,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,11.0,7.0,2013.0,1.0,11.0,12.0,0,,0.25,0.25,,,,,,3657.5999,,,,,,-4.4,0.5463,,1032.3918,,,,3.9,16.0934,,,,,,,,,,,,,0,,,150,,2.57
2013.0,1.0,11.0,8.0,2013.0,1.0,11.0,13.0,0,,0,0,,,,,,,,,,,,-4.4,0.5463,,1032.7305,,,,3.9,16.0934,,,,,,,,,,,,,0,,,90,,2.06
2013.0,1.0,11.0,9.0,2013.0,1.0,11.0,14.0,0,,0,0,,,,,,,,,,,,-3.9,0.5673,,1032.0532,,,,3.9,16.0934,,,,,,,,,,,,,0,,,120,,3.6
2013.0,1.0,11.0,10.0,2013.0,1.0,11.0,15.0,0,,0,0,,,,,,,,,,,,-2.8,0.5703,,1031.7147,,,,5,16.0934,,,,,,,,,,,,,0,,,120,,3.09
2013.0,1.0,11.0,11.0,2013.0,1.0,11.0,16.0,0,,0.25,0.25,,,,,,3657.5999,,,,,,-2.2,0.5719,,1030.6989,,,,5.6,16.0934,,,,,,,,,,,,,0,,,100,,3.09
2013.0,1.0,11.0,12.0,2013.0,1.0,11.0,17.0,0,2590.8,1,1,,,,,,2590.8,,,,,,-1.7,0.5934,,1029.0059,,,,5.6,16.0934,,,,,,,,,,,,,0,,,,,2.06
